,Unnamed: 0,CaseOrder,Customer_id,Interaction,City,State,County,Zip,Lat,Lng,Population,Area,Timezone,Job,Children,Age,Education,Employment,Income,Marital,Gender,Churn,Outage_sec_perweek,Email,Contacts,Yearly_equip_failure,Techie,Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year,item1,item2,item3,item4,item5,item6,item7,item8
4777,4778,4778,X425839,d2304494-a9dd-4f41-985f-e78a0db82cf0,Corpus Christi,TX,Nueces,78414,27.6603,-97.36893,39642,Suburban,America/Chicago,Insurance claims handler,1.0,51,No Schooling Completed,Full Time,31036.82,Never Married,Female,Yes,7.853636,15,1,0.0,No,Month-to-month,No,Yes,Fiber Optic,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Electronic Check,10.12764,196.3112,1214.121,5,5,5,4,4,6,4,4
4779,4780,4780,M898890,1e447bf7-fc5c-4962-aac5-95822309a488,Philadelphia,PA,Philadelphia,19145,39.9149,-75.1921,46623,Rural,America/New_York,Conference centre manager,1.0,44,"Some College, 1 or More Years, No Degree",Full Time,36514.93,Separated,Female,No,11.47195,13,1,0.0,No,Two Year,No,Yes,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Bank Transfer(automatic),1.90586,127.2403,3382.424,3,4,5,3,4,4,4,4
4785,4786,4786,Q895834,777b484a-32b0-4672-9b38-512e12b03db0,Eugene,OR,Lane,97404,44.10494,-123.1329,34390,Suburban,America/Los_Angeles,"Education officer, museum",1.0,25,GED or Alternative Credential,Unemployed,32555.42,Divorced,Female,No,13.23099,9,0,0.0,No,Two Year,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Mailed Check,12.9557,175.3075,1894.547,2,3,3,4,3,4,5,4
4796,4797,4797,B451399,7a8be9c8-5af1-4580-bfce-de420bd77da2,Hayward,CA,Alameda,94541,37.67432,-122.0851,66056,Rural,America/Los_Angeles,Sports administrator,0.0,83,Bachelor's Degree,Student,33186.785,Separated,Female,No,10.44716,13,2,0.0,No,Month-to-month,No,No,None,No,Yes,Yes,No,No,Yes,No,No,No,Bank Transfer(automatic),7.295203,125.5799,636.6178,2,3,2,5,3,3,3,4
4809,4810,4810,M572765,2b9f55b2-d9e4-4aff-9ecd-1e97c62af36e,Cleveland,OH,Cuyahoga,44118,41.50186,-81.55625,38833,Rural,America/New_York,Landscape architect,2.0,27,Professional School Degree,Unemployed,33186.785,Never Married,Male,No,39.49175,7,2,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,No,Yes,No,No,Yes,No,No,Electronic Check,36.19603,190.0474,910.8338,2,3,3,6,3,4,4,3
4824,4825,4825,V122687,93a10d2a-51ae-4b09-bc73-ce2817514042,Valley Stream,NY,Nassau,11580,40.67495,-73.70356,43714,Suburban,America/New_York,Ship broker,0.0,31,"Some College, 1 or More Years, No Degree",Full Time,7410.71,Never Married,Male,No,11.52195,13,0,1.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,Yes,No,No,No,No,No,Bank Transfer(automatic),11.99482,179.8413,1293.257,3,2,3,4,4,3,3,2
4830,4831,4831,Q140635,9aceddce-a2ab-4c67-ab9e-bd667f692c18,Ames,IA,Story,50010,42.03362,-93.58827,33965,Urban,America/Chicago,Merchant navy officer,0.0,72,"9th Grade to 12th Grade, No Diploma",Full Time,37864.06,Divorced,Male,No,17.81207,15,0,1.0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,Yes,No,No,No,Credit Card (automatic),6.088456,160.5801,656.0906,2,2,2,3,2,4,2,3
4838,4839,4839,M875951,fad9f5be-7d06-4c69-be7f-a4f2cb9df149,Staten Island,NY,Richmond,10301,40.62846,-74.0962,38733,Suburban,America/New_York,"Development worker, community",4.0,53,Bachelor's Degree,Full Time,24538.69,Widowed,Female,No,3.458815,6,0,0.0,No,Month-to-month,No,Yes,None,Yes,No,Yes,Yes,Yes,No,No,No,No,Credit Card (automatic),36.19603,130.0535,3382.424,3,4,3,3,3,3,5,4
4847,4848,4848,Y654641,f213bbd8-51f7-413f-913e-409969ba2003,Gainesville,FL,Alachua,32608,29.5969,-82.4066,48905,Rural,America/New_York,Magazine features editor,1.0,63,Regular High School Diploma,Full Time,27506.01,Married,Male,No,40.09881,14,1,1.0,No,One year,No,No,None,Yes,No,No,No,No,Yes,No,No,Yes,Electronic Check,9.525184,122.1314,820.0423,2,3,4,4,3,2,3,4
4854,4855,4855,M949486,319adced-2bba-4829-bffc-88884461cfb4,Seattle,WA,King,98122,47.61151,-122.2918,38620,Rural,America/Los_Angeles,"Conservator, museum/gallery",1.0,61,"Some College, 1 or More Years, No Degree",Part Time,33186.785,Separated,Female,No,14.54077,12,1,0.0,No,Two Year,No,Yes,DSL,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Mailed Check,5.276321,161.575,3382.424,3,3,3,4,3,3,3,4
4858,4859,4859,B154541,9e766e81-f50b-4731-99fe-e46984b8a250,Neenah,WI,Winnebago,54956,44.1825,-88.52769,43736,Suburban,America/Chicago,Jewellery designer,1.0,49,Regular High School Diploma,Student,23303.89,Never Married,Male,Yes,8.88121,11,1,1.0,No,One year,No,No,DSL,Yes,Yes,No,No,No,No,Yes,No,No,Bank Transfer(automatic),10.02376,150.0049,1610.068,3,2,3,2,5,2,3,2
4864,4865,4865,K447350,30d4480a-6673-45b3-b598-99521e2efe63,Wasilla,AK,Matanuska-Susitna,99654,61.45483,-149.9005,62135,Suburban,America/Anchorage,Paediatric nurse,2.0,32,GED or Alternative Credential,Full Time,33186.785,Never Married,Female,No,10.45082,8,1,0.0,No,Two Year,No,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,Bank Transfer(automatic),12.70321,195.1556,1593.998,3,3,3,3,4,4,2,3
4879,4880,4880,A634512,ae3ac4c6-bc51-43fa-a70d-437b29cf6141,Burnsville,MN,Dakota,55337,44.77668,-93.27503,45158,Urban,America/Chicago,"Therapist, sports",1.0,31,"Some College, 1 or More Years, No Degree",Retired,31396.27,Separated,Male,No,8.979971,11,0,1.0,No,Month-to-month,No,Yes,None,Yes,Yes,No,Yes,Yes,No,No,No,No,Electronic Check,3.384599,147.1382,699.3608,3,3,2,3,3,3,3,4
4899,4900,4900,Q539467,09ff8150-5e8f-4a61-900b-2b42486ebce9,Richmond Hill,NY,Queens,11418,40.70019,-73.83615,38517,Rural,America/New_York,"Administrator, sports",1.0,20,Master's Degree,Part Time,33186.785,Separated,Female,Yes,7.923211,12,2,1.0,Yes,One year,No,No,None,Yes,Yes,No,No,No,No,Yes,Yes,No,Electronic Check,4.377435,208.3537,981.847,4,3,4,3,5,4,2,3
4905,4906,4906,U308163,664c6425-e35a-413a-a815-2eb1302725b3,San Francisco,CA,San Francisco,94118,37.7801,-122.4625,41468,Suburban,America/Los_Angeles,Art gallery manager,2.0,53,Master's Degree,Retired,45427.7,Divorced,Male,Yes,9.659362,11,0,0.0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Mailed Check,2.553094,165.6073,1258.112,4,4,5,4,5,2,2,4
4909,4910,4910,I86158,4203a14a-5546-449f-a397-66c8bea3d140,Manati,PR,ManatÃ­,674,18.42123,-66.49004,39859,Urban,America/Puerto_Rico,Horticultural therapist,8.0,53,Regular High School Diploma,Full Time,46708.88,Divorced,Female,Yes,10.84232,10,0,0.0,No,Month-to-month,Yes,No,Fiber Optic,No,No,No,Yes,No,No,Yes,Yes,Yes,Bank Transfer(automatic),5.516053,229.5792,1294.28,5,4,4,4,3,3,3,4
4920,4921,4921,C93992,7c7cf86a-899d-42e8-b8f5-82036fff1437,Edmond,OK,Oklahoma,73013,35.61946,-97.4812,52254,Suburban,America/Chicago,"Administrator, Civil Service",1.0,30,"Some College, Less than 1 Year",Full Time,58621.81,Separated,Female,No,13.80146,11,1,1.0,No,Month-to-month,No,No,Fiber Optic,Yes,Yes,No,No,Yes,No,No,No,Yes,Mailed Check,2.919224,159.472,488.2314,5,5,5,4,2,4,6,4
4944,4945,4945,O178098,051a93fc-4283-4d63-9a81-e2412e686522,Tucson,AZ,Pima,85706,32.14763,-110.9334,55352,Rural,America/Phoenix,Sales promotion account executive,3.0,61,Bachelor's Degree,Unemployed,25480.46,Never Married,Male,No,14.91736,9,0,1.0,No,One year,No,Yes,None,Yes,Yes,No,No,No,No,No,No,No,Electronic Check,4.197945,112.4636,550.0787,3,4,4,3,3,4,5,4
4956,4957,4957,W143356,e4ecf4b3-cb6a-44cf-b17c-ff0908e31588,Los Angeles,CA,Los Angeles,90042,34.11461,-118.1919,63911,Rural,America/Los_Angeles,"Programmer, applications",1.0,25,Regular High School Diploma,Full Time,33186.785,Divorced,Male,No,10.51305,13,0,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Mailed Check,6.383328,216.8049,1088.018,3,4,4,2,5,2,3,1
4962,4963,4963,U173150,b41cc5f2-7e57-4ff9-bff7-93b9998310ef,Chester,PA,Delaware,19013,39.84792,-75.3761,35345,Urban,America/New_York,"Engineer, civil (contracting)",2.0,65,"9th Grade to 12th Grade, No Diploma",Unemployed,20659.21,Separated,Male,Yes,9.768405,16,1,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,Yes,Yes,No,No,Yes,Yes,No,Electronic Check,12.39101,211.5117,2110.284,4,3,3,4,3,4,4,4
4972,4973,4973,C384023,6364f33d-8b42-4fc6-8ccb-6c61a3ede1c0,Greensboro,NC,Guilford,27406,35.99912,-79.76566,63465,Rural,America/New_York,Analytical chemist,8.0,25,Regular High School Diploma,Part Time,69472.61,Widowed,Female,No,7.290578,5,1,2.0,No,Month-to-month,No,No,DSL,Yes,No,Yes,No,No,Yes,No,Yes,Yes,Electronic Check,8.802664,141.5481,1697.798,4,3,4,4,3,5,4,3
4980,4981,4981,D995873,f4eec454-ad18-4c5e-bd57-76f37dc30eff,College Park,MD,Prince George's,20740,39.00274,-76.93096,31848,Suburban,America/New_York,Radio producer,2.0,62,Associate's Degree,Full Time,33186.785,Married,Female,No,8.909351,15,0,1.0,No,Two Year,No,No,DSL,Yes,No,Yes,Yes,No,Yes,No,Yes,No,Mailed Check,2.146247,164.3033,940.3579,4,3,5,4,4,4,5,5
4995,4996,4996,E760180,55534af8-bff6-425a-9438-461f917f8da1,Marrero,LA,Jefferson,70072,29.83601,-90.11042,56308,Urban,America/Chicago,"Teacher, special educational needs",3.0,66,Regular High School Diploma,Part Time,33186.785,Never Married,Female,Yes,9.624737,9,0,0.0,No,Month-to-month,Yes,Yes,None,Yes,Yes,No,Yes,No,No,No,Yes,No,Electronic Check,9.035721,170.4053,1101.467,5,4,5,3,5,5,3,3
5014,5015,5015,G944076,bda07a61-483b-4d3f-a4c5-b5d1ea21f2c3,Sylvania,OH,Lucas,43560,41.70106,-83.73808,32275,Rural,America/New_York,Tree surgeon,3.0,46,Bachelor's Degree,Retired,27270.24,Widowed,Female,No,9.948394,13,1,0.0,No,Month-to-month,No,No,DSL,Yes,No,Yes,Yes,No,No,No,Yes,No,Mailed Check,71.66705,151.4933,6715.663,4,3,5,3,2,3,4,6
5037,5038,5038,V507469,838dc969-2202-4e87-bcdc-04ec8182ded3,Rosemead,CA,Los Angeles,91770,34.0644,-118.0837,63425,Rural,America/Los_Angeles,"Clinical scientist, histocompatibility and immunogenetics",1.0,53,"Some College, 1 or More Years, No Degree",Unemployed,31904.93,Never Married,Male,No,10.89527,13,1,1.0,Yes,Two Year,Yes,No,None,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Mailed Check,48.57163,195.9739,4549.294,4,5,3,3,5,4,3,4
5041,5042,5042,C761863,bdbf9246-4ea4-481f-93f0-7a03b97004b0,Temple,TX,Bell,76502,31.09622,-97.41034,40622,Urban,America/Chicago,Forensic psychologist,2.0,22,"Some College, 1 or More Years, No Degree",Full Time,33186.785,Married,Prefer not to answer,No,11.65403,13,1,0.0,No,Two Year,No,No,Fiber Optic,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Bank Transfer(automatic),64.30623,267.6917,3382.424,3,3,2,3,4,5,3,2
5051,5052,5052,B655777,d02b5148-4a6f-48f8-bc06-d2232215faa9,Fairfield,CA,Solano,94533,38.28061,-122.0067,75635,Urban,America/Los_Angeles,Surgeon,8.0,38,Bachelor's Degree,Unemployed,29220.86,Never Married,Male,No,9.663751,12,1,0.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,Yes,Yes,No,No,Yes,Bank Transfer(automatic),66.59755,137.3923,5909.818,4,5,4,2,5,3,3,3
5078,5079,5079,W571989,0211f7a3-c21a-4280-9580-302c8441d350,Brooklyn,NY,Kings,11229,40.60082,-73.944,83615,Urban,America/New_York,"Engineer, electronics",1.0,53,Professional School Degree,Retired,33186.785,Separated,Female,No,13.88991,6,2,1.0,Yes,Month-to-month,Yes,Yes,Fiber Optic,No,Yes,No,No,No,No,Yes,No,Yes,Electronic Check,64.08432,169.977,5520.834,3,3,4,5,3,3,3,3
5083,5084,5084,K189437,60d50a9b-ab5b-4e27-9e7c-0a959b329707,Carrollton,GA,Carroll,30117,33.58016,-85.13241,35575,Rural,America/New_York,"Producer, radio",1.0,53,"Some College, 1 or More Years, No Degree",Full Time,79206.11,Separated,Female,No,10.05374,9,0,2.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,No,No,Yes,Mailed Check,70.49957,160.3664,6565.89,5,4,4,3,4,4,5,4
5090,5091,5091,E715967,d9796dd6-0510-413d-9e62-74cac29f2d70,Fremont,CA,Alameda,94555,37.55558,-122.0808,38388,Suburban,America/Los_Angeles,"Designer, exhibition/display",1.0,59,"9th Grade to 12th Grade, No Diploma",Full Time,33186.785,Married,Male,No,5.315874,12,2,0.0,No,One year,No,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Credit Card (automatic),51.31462,256.6622,3382.424,4,3,4,2,4,2,3,1
5108,5109,5109,R290249,9a9e49a9-3330-42b9-ba48-dba9d1470f40,Chicago,IL,Cook,60615,41.80223,-87.60272,41563,Suburban,America/Chicago,"Therapist, occupational",1.0,38,Associate's Degree,Full Time,8952.88,Widowed,Female,No,7.060359,14,1,0.0,No,One year,No,No,DSL,Yes,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),53.07379,152.1677,3382.424,2,4,3,5,4,3,3,3
5118,5119,5119,C812291,6645d8ab-5241-424a-980a-c60d4d89bffc,Portland,OR,Multnomah,97203,45.60644,-122.7536,34365,Suburban,America/Los_Angeles,Mining engineer,1.0,38,"9th Grade to 12th Grade, No Diploma",Part Time,33186.785,Divorced,Male,No,8.892351,10,1,0.0,No,One year,No,Yes,None,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Electronic Check,42.36211,140.7732,3877.951,3,2,3,4,3,4,4,3
5126,5127,5127,A488962,5e87e5ed-50dc-4669-94ce-0fbcf80c7544,Vega Alta,PR,Vega Alta,692,18.40845,-66.33691,35840,Urban,America/Puerto_Rico,Interpreter,1.0,62,"Some College, 1 or More Years, No Degree",Retired,23332.27,Widowed,Female,No,13.94051,16,1,1.0,No,Two Year,Yes,No,Fiber Optic,Yes,No,No,No,No,No,Yes,No,No,Bank Transfer(automatic),67.76579,151.1387,3382.424,3,2,4,4,3,3,4,3
5139,5140,5140,E184998,e8c71c21-8519-453e-b5b0-4b2db0ab61c0,Lubbock,TX,Lubbock,79423,33.44038,-101.8508,38547,Suburban,America/Chicago,Communications engineer,0.0,53,Associate's Degree,Full Time,33186.785,Never Married,Male,No,7.382874,9,1,0.0,No,Two Year,Yes,No,Fiber Optic,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Electronic Check,58.83809,241.4543,5425.512,3,3,4,6,2,5,5,5
5171,5172,5172,E391117,9eb78ba1-058c-45f7-883e-1780a0b152ee,Bronx,NY,Bronx,10473,40.81817,-73.85876,59609,Urban,America/New_York,"Restaurant manager, fast food",0.0,19,"9th Grade to 12th Grade, No Diploma",Retired,14260.84,Divorced,Female,No,8.450126,13,0,1.0,Yes,Month-to-month,No,No,None,Yes,No,Yes,No,Yes,No,No,Yes,No,Electronic Check,71.84774,130.0108,6304.298,4,4,4,4,6,2,3,3
5183,5184,5184,J752461,a77bbb6d-b965-4a09-819b-70b04f39cad5,Murrieta,CA,Riverside,92563,33.57995,-117.1458,68128,Urban,America/Los_Angeles,Soil scientist,3.0,54,Associate's Degree,Unemployed,12520.32,Never Married,Male,Yes,12.9825,12,0,1.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Yes,No,No,Electronic Check,52.62121,174.068,5208.793,4,6,5,3,3,5,2,5
5187,5188,5188,P976608,c398db73-b550-4c42-9aaa-416c7a847327,Owings Mills,MD,Baltimore,21117,39.4271,-76.77713,58673,Suburban,America/New_York,Newspaper journalist,0.0,88,Bachelor's Degree,Full Time,63461.18,Separated,Female,No,10.96434,10,1,1.0,Yes,Month-to-month,No,Yes,DSL,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Electronic Check,69.15198,187.5981,6472.756,5,3,4,2,5,3,4,4
5190,5191,5191,M100162,3b61374c-a34d-4595-8e5c-6cc5bfc25fcd,Mount Pleasant,SC,Charleston,29466,32.87847,-79.78991,38267,Suburban,America/New_York,Social worker,1.0,54,Regular High School Diploma,Full Time,7806.55,Never Married,Female,No,8.1915,14,0,0.0,Yes,One year,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,No,Yes,Mailed Check,45.27484,138.2243,3843.229,3,2,5,4,4,4,4,2
5196,5197,5197,V922935,e51e008e-baae-4b4a-a273-4a1ce7182a61,Marysville,WA,Snohomish,98270,48.05957,-122.1445,50972,Urban,America/Los_Angeles,Advertising copywriter,1.0,29,Regular High School Diploma,Full Time,37830.82,Never Married,Female,No,9.912596,17,3,0.0,No,Two Year,Yes,No,None,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Mailed Check,58.54344,241.6246,5519.683,5,6,6,5,4,5,4,5
5206,5207,5207,T783228,3d58c460-d091-4e86-9e6d-8e68baab13ba,Holland,MI,Ottawa,49424,42.84475,-86.12523,48386,Suburban,America/Detroit,Chartered certified accountant,0.0,53,Professional School Degree,Unemployed,56339.53,Married,Male,No,8.919857,11,0,0.0,No,One year,No,No,None,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,Electronic Check,69.05548,170.1572,6130.392,6,5,5,4,2,4,3,4
5215,5216,5216,A163731,cfc46710-49e9-434d-978e-f03e4cab3333,Chico,CA,Butte,95926,39.7456,-121.8439,39012,Suburban,America/Los_Angeles,Actuary,7.0,50,Regular High School Diploma,Full Time,33186.785,Never Married,Female,No,8.741113,8,1,0.0,No,Two Year,Yes,Yes,Fiber Optic,Yes,No,No,Yes,No,No,No,No,Yes,Bank Transfer(automatic),46.778,134.6707,4137.953,3,3,3,4,3,4,3,5
5225,5226,5226,V491453,f046438d-4188-4b8f-a418-29de7d83d671,Salt Lake City,UT,Salt Lake,84121,40.62561,-111.6982,40752,Rural,America/Denver,Prison officer,0.0,53,Master's Degree,Retired,33132.71,Widowed,Male,No,11.49941,15,2,0.0,No,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,Yes,No,Yes,No,No,Bank Transfer(automatic),60.89236,152.0115,3382.424,3,3,5,5,3,3,5,4
5245,5246,5246,C26175,3cbd8866-5795-40dc-8e2c-07259fd16c25,San Pedro,CA,Los Angeles,90731,33.73334,-118.2743,61850,Urban,America/Los_Angeles,Astronomer,1.0,19,Regular High School Diploma,Student,55417.55,Separated,Female,No,8.323317,9,2,0.0,No,One year,Yes,Yes,Fiber Optic,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Electronic Check,69.22588,256.6466,6516.164,3,3,2,5,3,4,3,4
5258,5259,5259,J58007,a67fbcaf-dae7-4968-9ef8-574ffcbce09e,Saint George,UT,Washington,84770,37.17565,-113.6082,41454,Urban,America/Denver,Archaeologist,4.0,53,Associate's Degree,Part Time,47188.49,Widowed,Female,No,12.48219,14,0,1.0,No,Month-to-month,Yes,No,DSL,Yes,No,No,Yes,No,No,No,No,Yes,Mailed Check,69.03829,115.3701,6204.367,4,5,4,3,3,3,5,4
5262,5263,5263,S541999,a6abb49e-194d-4177-8229-5e98b0425dbf,Bronx,NY,Bronx,10463,40.88081,-73.90661,71360,Urban,America/New_York,Psychiatric nurse,1.0,31,Nursery School to 8th Grade,Full Time,61508.68,Married,Male,Yes,13.26119,13,1,1.0,No,Month-to-month,No,Yes,DSL,Yes,No,No,Yes,No,Yes,Yes,Yes,Yes,Electronic Check,69.49734,222.3341,6799.262,2,3,3,4,4,4,3,3
5273,5274,5274,K732032,ae094fcd-6963-4292-af0e-c9f4fb6d947f,Chicago,IL,Cook,60649,41.76303,-87.57031,46024,Urban,America/Chicago,Trade union research officer,1.0,81,Doctorate Degree,Student,59907.44,Widowed,Female,No,12.32352,13,3,1.0,No,One year,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Bank Transfer(automatic),36.19603,186.4408,4334.844,4,4,3,3,4,5,3,4
5277,5278,5278,Z280589,5d8bb3c9-05d1-4ab5-907e-58fad69e59d3,Henrico,VA,Henrico,23228,37.62536,-77.49201,35950,Rural,America/New_York,"Therapist, speech and language",1.0,53,"9th Grade to 12th Grade, No Diploma",Part Time,61262.44,Separated,Male,No,15.87627,12,0,0.0,No,Month-to-month,Yes,No,DSL,Yes,Yes,No,No,Yes,No,No,Yes,Yes,Mailed Check,68.95234,173.7798,6484.175,4,4,4,4,3,6,4,4
5280,5281,5281,E708599,cd7bd54a-7002-4296-add9-727d67631c34,Marysville,CA,Yuba,95901,39.22185,-121.4916,33442,Rural,America/Los_Angeles,"Nurse, mental health",1.0,53,"Some College, 1 or More Years, No Degree",Full Time,59317.06,Divorced,Male,No,13.69048,7,1,0.0,No,Month-to-month,No,No,Fiber Optic,No,No,No,No,Yes,No,No,Yes,No,Electronic Check,63.93531,160.7677,5611.872,5,3,5,4,4,5,5,2
5288,5289,5289,Q922652,04dc615a-e349-4086-ae10-856e34f0ac3d,Carolina,PR,Carolina,987,18.33935,-65.94313,57181,Suburban,America/Puerto_Rico,Lawyer,2.0,27,Regular High School Diploma,Part Time,13257.09,Widowed,Male,No,7.266241,15,1,0.0,No,Month-to-month,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Credit Card (automatic),65.66869,169.0178,5757.017,3,2,3,5,2,4,5,5
5291,5292,5292,B341496,e46fd35b-8c70-484a-be70-276e37181cb7,Cookeville,TN,Putnam,38501,36.22819,-85.53847,38376,Suburban,America/Chicago,Public relations account executive,4.0,39,Regular High School Diploma,Student,33180.77,Divorced,Female,No,8.87932,6,1,0.0,No,One year,Yes,Yes,Fiber Optic,Yes,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Mailed Check,50.65704,216.2381,3382.424,3,3,3,3,4,3,4,3
5297,5298,5298,H400324,d3a76ab2-5dd1-48d2-9fcd-35b341d357bb,Pikesville,MD,Baltimore,21208,39.38483,-76.72439,36441,Rural,America/New_York,Recruitment consultant,3.0,53,"Some College, 1 or More Years, No Degree",Part Time,15364.14,Married,Male,No,12.5933,13,0,0.0,No,Two Year,Yes,Yes,DSL,Yes,No,No,Yes,No,No,No,Yes,Yes,Credit Card (automatic),61.25573,148.6391,5794.255,5,4,5,4,2,4,5,3
5301,5302,5302,L204813,2d18505d-716b-4b5f-a40b-ff8eda2a23f9,Saint Paul,MN,Ramsey,55106,44.96348,-93.04827,58160,Urban,America/Chicago,Software engineer,1.0,19,Regular High School Diploma,Retired,33186.785,Never Married,Male,No,9.200036,13,2,1.0,No,Two Year,No,No,None,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Credit Card (automatic),45.03776,172.4104,4231.433,3,4,4,2,4,4,4,3
5307,5308,5308,H759983,1e64bc66-9e14-4e16-9f17-bb074885aa61,Bloomington,IL,McLean,61704,40.47049,-88.94334,37204,Suburban,America/Chicago,Animator,0.0,27,Nursery School to 8th Grade,Full Time,33186.785,Separated,Female,No,7.531079,13,1,2.0,No,Month-to-month,No,No,DSL,Yes,No,No,Yes,Yes,No,No,Yes,No,Mailed Check,56.47713,161.6533,5450.915,4,2,3,4,3,4,3,5
5321,5322,5322,P178640,7cc19bba-773e-496a-8570-12eb1bd94c3d,Broomfield,CO,Broomfield,80020,39.9318,-105.0745,49657,Suburban,America/Denver,Office manager,8.0,53,Bachelor's Degree,Full Time,40132.21,Married,Male,No,14.48102,15,2,0.0,No,Month-to-month,Yes,No,None,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,Bank Transfer(automatic),67.78257,193.3745,6335.816,2,2,3,5,3,3,3,3
5370,5371,5371,N197300,67dfe52d-88ae-4726-8b60-5ebe2a311b4a,Roanoke,TX,Denton,76262,33.00948,-97.22581,37183,Urban,America/Chicago,Chartered public finance accountant,2.0,85,"Some College, 1 or More Years, No Degree",Part Time,88186.92,Never Married,Male,No,12.14217,15,0,1.0,No,One year,Yes,No,Fiber Optic,No,No,No,No,No,Yes,No,Yes,Yes,Credit Card (automatic),53.5973,158.4256,4580.336,3,5,5,3,4,4,2,5
5372,5373,5373,O904097,3fd4c333-aeb1-4986-bc81-035829f121bc,Sacramento,CA,Sacramento,95828,38.48879,-121.3959,60270,Suburban,America/Los_Angeles,Music therapist,4.0,41,Doctorate Degree,Unemployed,49109.27,Divorced,Female,No,14.15373,12,3,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,Yes,No,Yes,No,No,No,No,Credit Card (automatic),36.19603,127.1374,6033.167,3,2,2,4,4,3,3,4
5402,5403,5403,G953447,69b6d506-1054-4cea-8462-d6c1012445ac,Fresno,CA,Fresno,93702,36.73921,-119.7539,44139,Urban,America/Los_Angeles,"Accountant, chartered",6.0,27,Master's Degree,Full Time,49543.37,Widowed,Prefer not to answer,No,4.567082,10,2,2.0,Yes,Month-to-month,No,No,DSL,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,Mailed Check,67.89759,171.7691,6559.361,3,4,4,4,2,4,4,3
5410,5411,5411,J322079,63fdd4cc-c736-4fc9-87df-e21e5e3527e0,Long Beach,CA,Los Angeles,90810,33.81894,-118.2211,38579,Suburban,America/Los_Angeles,"Psychotherapist, dance movement",2.0,71,Bachelor's Degree,Full Time,8192.25,Married,Male,No,9.904546,14,2,0.0,No,Month-to-month,No,No,Fiber Optic,Yes,No,No,No,Yes,Yes,No,Yes,No,Electronic Check,57.25147,171.5901,5010.797,2,2,2,5,3,4,4,4
5415,5416,5416,K340946,680054d2-ac40-4f0f-8409-44a31f7a9802,Utica,NY,Oneida,13501,43.08125,-75.22635,37646,Suburban,America/New_York,Television/film/video producer,1.0,60,"9th Grade to 12th Grade, No Diploma",Unemployed,33186.785,Married,Female,No,12.50835,12,3,1.0,No,Two Year,No,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Mailed Check,66.04097,223.798,5972.424,3,3,2,4,4,3,3,3
5422,5423,5423,M224623,5001ac72-9400-4376-bcfe-6f0e4e4cf5a7,Holland,MI,Ottawa,49424,42.84475,-86.12523,48386,Suburban,America/Detroit,Firefighter,0.0,52,"Some College, 1 or More Years, No Degree",Full Time,11609.43,Widowed,Female,No,8.279692,14,0,1.0,No,Month-to-month,Yes,No,None,Yes,No,No,No,No,No,No,No,No,Mailed Check,53.17302,78.05288,4345.907,4,3,3,3,4,4,5,4
